Timestamp,Maintenance Type,Duration (hours),Downtime (hours)
2020-09-17 22:16:27.218721872,Preventive,1,42
2020-09-18 01:46:42.880288028,Corrective,7,44
2020-09-18 05:16:58.541854184,Preventive,17,0
2020-09-18 08:47:14.203420340,Corrective,7,10
2020-09-18 12:17:29.864986496,Preventive,3,14
2020-09-18 15:47:45.526552656,Preventive,1,38
2020-09-18 19:18:01.188118812,Preventive,9,47
2020-09-18 22:48:16.849684968,Preventive,18,22
2020-09-19 02:18:32.511251124,Routine,3,2
2020-09-19 05:48:48.172817280,Preventive,3,22
2020-09-19 09:19:03.834383436,Routine,19,47
2020-09-19 12:49:19.495949596,Preventive,21,11
2020-09-19 16:19:35.157515752,Routine,2,2
2020-09-19 19:49:50.819081908,Corrective,14,37
2020-09-19 23:20:06.480648064,Corrective,13,40
2020-09-20 02:50:22.142214220,Corrective,22,44
2020-09-20 06:20:37.803780376,Corrective,22,34
2020-09-20 09:50:53.465346532,Corrective,8,17
2020-09-20 13:21:09.126912692,Routine,9,7
2020-09-20 16:51:24.788478848,Preventive,8,34
2020-09-20 20:21:40.450045004,Routine,10,6
2020-09-20 23:51:56.111611160,Routine,21,8
2020-09-21 03:22:11.773177316,Preventive,5,6
2020-09-21 06:52:27.434743472,Corrective,14,43
2020-09-21 10:22:43.096309632,Corrective,10,21
2020-09-21 13:52:58.757875788,Preventive,14,25
2020-09-21 17:23:14.419441944,Routine,21,35
2020-09-21 20:53:30.081008100,Corrective,12,27
2020-09-22 00:23:45.742574256,Routine,20,28
2020-09-22 03:54:01.404140412,Corrective,7,47
2020-09-22 07:24:17.065706568,Corrective,12,3
2020-09-22 10:54:32.727272728,Routine,17,42
2020-09-22 14:24:48.388838884,Corrective,19,47
2020-09-22 17:55:04.050405040,Corrective,17,5
2020-09-22 21:25:19.711971196,Preventive,2,4
2020-09-23 00:55:35.373537352,Corrective,1,36
2020-09-23 04:25:51.035103508,Corrective,16,29
2020-09-23 07:56:06.696669668,Routine,7,12
2020-09-23 11:26:22.358235824,Preventive,8,17
2020-09-23 14:56:38.019801980,Preventive,18,20
2020-09-23 18:26:53.681368136,Routine,5,13
2020-09-23 21:57:09.342934292,Corrective,20,47
2020-09-24 01:27:25.004500448,Routine,2,11
2020-09-24 04:57:40.666066604,Routine,17,11
2020-09-24 08:27:56.327632764,Preventive,21,42
2020-09-24 11:58:11.989198920,Preventive,19,10
2020-09-24 15:28:27.650765076,Preventive,11,16
2020-09-24 18:58:43.312331232,Corrective,21,9
2020-09-24 22:28:58.973897388,Preventive,3,34
2020-09-25 01:59:14.635463544,Preventive,23,10
2020-09-25 05:29:30.297029704,Corrective,19,47
2020-09-25 08:59:45.958595860,Preventive,23,34
2020-09-25 12:30:01.620162016,Corrective,3,46
2020-09-25 16:00:17.281728172,Preventive,15,8
2020-09-25 19:30:32.943294328,Routine,1,38
2020-09-25 23:00:48.604860484,Corrective,1,45
2020-09-26 02:31:04.266426640,Preventive,15,37
2020-09-26 06:01:19.927992800,Preventive,11,18
2020-09-26 09:31:35.589558956,Preventive,10,36
2020-09-26 13:01:51.251125112,Preventive,15,7
2020-09-26 16:32:06.912691268,Corrective,1,14
2020-09-26 20:02:22.574257424,Corrective,20,46
2020-09-26 23:32:38.235823580,Corrective,9,2
2020-09-27 03:02:53.897389740,Routine,9,34
2020-09-27 06:33:09.558955896,Routine,1,36
2020-09-27 10:03:25.220522052,Routine,15,35
2020-09-27 13:33:40.882088208,Corrective,13,41
2020-09-27 17:03:56.543654364,Corrective,15,11
2020-09-27 20:34:12.205220520,Corrective,9,32
2020-09-28 00:04:27.866786676,Preventive,5,35
2020-09-28 03:34:43.528352836,Corrective,2,41
2020-09-28 07:04:59.189918992,Preventive,8,22
2020-09-28 10:35:14.851485148,Routine,17,34
2020-09-28 14:05:30.513051304,Routine,3,16
2020-09-28 17:35:46.174617460,Corrective,7,41
2020-09-28 21:06:01.836183616,Routine,7,2
2020-09-29 00:36:17.497749776,Preventive,17,39
2020-09-29 04:06:33.159315932,Preventive,5,2
2020-09-29 07:36:48.820882088,Corrective,2,0
2020-09-29 11:07:04.482448244,Preventive,23,11
2020-09-29 14:37:20.144014400,Corrective,8,41
2020-09-29 18:07:35.805580556,Routine,15,32
2020-09-29 21:37:51.467146712,Corrective,13,34
2020-09-30 01:08:07.128712872,Corrective,16,42
2020-09-30 04:38:22.790279028,Corrective,10,7
2020-09-30 08:08:38.451845184,Corrective,7,3
2020-09-30 11:38:54.113411340,Preventive,15,36
2020-09-30 15:09:09.774977496,Corrective,6,39
2020-09-30 18:39:25.436543652,Preventive,9,11
2020-09-30 22:09:41.098109812,Corrective,19,5
2020-10-01 01:39:56.759675968,Preventive,11,41
2020-10-01 05:10:12.421242124,Corrective,9,10
2020-10-01 08:40:28.082808280,Corrective,18,24
2020-10-01 12:10:43.744374436,Routine,21,46
2020-10-01 15:40:59.405940592,Corrective,19,33
2020-10-01 19:11:15.067506748,Preventive,19,24
2020-10-01 22:41:30.729072908,Corrective,14,33
2020-10-02 02:11:46.390639064,Routine,5,40
2020-10-02 05:42:02.052205220,Preventive,7,4
2020-10-02 09:12:17.713771376,Corrective,1,44
2020-10-02 12:42:33.375337532,Preventive,3,11
2020-10-02 16:12:49.036903688,Corrective,9,27
2020-10-02 19:43:04.698469848,Routine,23,14
2020-10-02 23:13:20.360036004,Corrective,4,38
2020-10-03 02:43:36.021602160,Corrective,17,24
2020-10-03 06:13:51.683168316,Preventive,12,9
2020-10-03 09:44:07.344734472,Preventive,2,40
2020-10-03 13:14:23.006300628,Preventive,5,29
2020-10-03 16:44:38.667866784,Routine,10,5
2020-10-03 20:14:54.329432944,Routine,23,5
2020-10-03 23:45:09.990999100,Corrective,8,29
2020-10-04 03:15:25.652565256,Corrective,2,31
2020-10-04 06:45:41.314131412,Routine,4,2
2020-10-04 10:15:56.975697568,Corrective,6,33
2020-10-04 13:46:12.637263724,Routine,10,27
2020-10-04 17:16:28.298829884,Corrective,17,41
2020-10-04 20:46:43.960396040,Preventive,4,24
2020-10-05 00:16:59.621962196,Routine,20,44
2020-10-05 03:47:15.283528352,Corrective,20,27
2020-10-05 07:17:30.945094508,Preventive,14,4
2020-10-05 10:47:46.606660664,Corrective,18,23
2020-10-05 14:18:02.268226820,Routine,8,26
2020-10-05 17:48:17.929792980,Preventive,11,5
2020-10-05 21:18:33.591359136,Corrective,11,8
2020-10-06 00:48:49.252925292,Corrective,11,27
2020-10-06 04:19:04.914491448,Corrective,13,3
2020-10-06 07:49:20.576057604,Corrective,10,41
2020-10-06 11:19:36.237623760,Corrective,7,44
2020-10-06 14:49:51.899189920,Routine,17,22
2020-10-06 18:20:07.560756076,Routine,7,40
2020-10-06 21:50:23.222322232,Corrective,20,11
2020-10-07 01:20:38.883888388,Routine,9,24
2020-10-07 04:50:54.545454544,Corrective,22,2
2020-10-07 08:21:10.207020700,Routine,18,19
2020-10-07 11:51:25.868586856,Preventive,22,10
2020-10-07 15:21:41.530153016,Corrective,6,47
2020-10-07 18:51:57.191719172,Corrective,19,46
2020-10-07 22:22:12.853285328,Corrective,21,46
2020-10-08 01:52:28.514851484,Corrective,8,7
2020-10-08 05:22:44.176417640,Corrective,19,9
2020-10-08 08:52:59.837983796,Routine,2,45
2020-10-08 12:23:15.499549956,Routine,14,14
2020-10-08 15:53:31.161116112,Corrective,11,9
2020-10-08 19:23:46.822682268,Corrective,8,17
2020-10-08 22:54:02.484248424,Preventive,10,19
2020-10-09 02:24:18.145814580,Routine,18,43
2020-10-09 05:54:33.807380736,Corrective,18,7
2020-10-09 09:24:49.468946892,Corrective,4,26
2020-10-09 12:55:05.130513052,Preventive,13,36
2020-10-09 16:25:20.792079208,Routine,13,14
2020-10-09 19:55:36.453645364,Routine,2,45
2020-10-09 23:25:52.115211520,Corrective,23,14
2020-10-10 02:56:07.776777676,Corrective,13,1
2020-10-10 06:26:23.438343832,Preventive,17,35
2020-10-10 09:56:39.099909992,Routine,23,17
2020-10-10 13:26:54.761476148,Routine,16,26
2020-10-10 16:57:10.423042304,Corrective,5,15
2020-10-10 20:27:26.084608460,Routine,13,34
2020-10-10 23:57:41.746174616,Routine,12,46
2020-10-11 03:27:57.407740772,Preventive,20,16
2020-10-11 06:58:13.069306928,Routine,13,40
2020-10-11 10:28:28.730873088,Routine,14,20
2020-10-11 13:58:44.392439244,Routine,1,2
2020-10-11 17:29:00.054005400,Preventive,7,34
2020-10-11 20:59:15.715571556,Corrective,17,32
2020-10-12 00:29:31.377137712,Corrective,4,47
2020-10-12 03:59:47.038703868,Preventive,12,7
2020-10-12 07:30:02.700270028,Preventive,19,7
2020-10-12 11:00:18.361836184,Routine,1,43
2020-10-12 14:30:34.023402340,Corrective,8,37
2020-10-12 18:00:49.684968496,Routine,5,23
2020-10-12 21:31:05.346534652,Preventive,20,20
2020-10-13 01:01:21.008100808,Routine,2,6
2020-10-13 04:31:36.669666964,Preventive,14,26
2020-10-13 08:01:52.331233124,Corrective,7,29
2020-10-13 11:32:07.992799280,Routine,9,5
2020-10-13 15:02:23.654365436,Routine,9,37
2020-10-13 18:32:39.315931592,Preventive,6,36
2020-10-13 22:02:54.977497748,Corrective,7,40
2020-10-14 01:33:10.639063904,Corrective,2,45
2020-10-14 05:03:26.300630064,Routine,14,29
2020-10-14 08:33:41.962196220,Preventive,2,18
2020-10-14 12:03:57.623762376,Routine,13,10
2020-10-14 15:34:13.285328532,Preventive,17,24
2020-10-14 19:04:28.946894688,Corrective,3,8
2020-10-14 22:34:44.608460844,Routine,13,19
2020-10-15 02:05:00.270027000,Routine,19,0
2020-10-15 05:35:15.931593160,Preventive,10,30
2020-10-15 09:05:31.593159316,Corrective,18,2
2020-10-15 12:35:47.254725472,Preventive,19,3
2020-10-15 16:06:02.916291628,Corrective,13,27
2020-10-15 19:36:18.577857784,Preventive,15,27
2020-10-15 23:06:34.239423940,Routine,21,8
2020-10-16 02:36:49.900990100,Corrective,1,16
2020-10-16 06:07:05.562556256,Routine,23,16
2020-10-16 09:37:21.224122412,Routine,9,3
2020-10-16 13:07:36.885688568,Corrective,17,26
2020-10-16 16:37:52.547254724,Preventive,17,35
2020-10-16 20:08:08.208820880,Routine,9,22
2020-10-16 23:38:23.870387036,Corrective,8,13
2020-10-17 03:08:39.531953196,Routine,14,25
2020-10-17 06:38:55.193519352,Corrective,5,34
2020-10-17 10:09:10.855085508,Corrective,11,40
2020-10-17 13:39:26.516651664,Preventive,11,23
2020-10-17 17:09:42.178217820,Preventive,18,45
2020-10-17 20:39:57.839783976,Corrective,23,38
2020-10-18 00:10:13.501350136,Preventive,9,8
2020-10-18 03:40:29.162916292,Routine,13,39
2020-10-18 07:10:44.824482448,Preventive,11,5
2020-10-18 10:41:00.486048604,Routine,4,46
2020-10-18 14:11:16.147614760,Routine,3,3
2020-10-18 17:41:31.809180916,Routine,16,44
2020-10-18 21:11:47.470747072,Corrective,7,16
2020-10-19 00:42:03.132313232,Routine,22,32
2020-10-19 04:12:18.793879388,Routine,7,6
2020-10-19 07:42:34.455445544,Corrective,16,13
2020-10-19 11:12:50.117011700,Routine,22,41
2020-10-19 14:43:05.778577856,Corrective,4,24
2020-10-19 18:13:21.440144012,Corrective,22,6
2020-10-19 21:43:37.101710172,Routine,11,41
2020-10-20 01:13:52.763276328,Routine,14,0
2020-10-20 04:44:08.424842484,Corrective,9,36
2020-10-20 08:14:24.086408640,Preventive,22,8
2020-10-20 11:44:39.747974796,Preventive,6,47
2020-10-20 15:14:55.409540952,Routine,3,1
2020-10-20 18:45:11.071107108,Corrective,3,5
2020-10-20 22:15:26.732673268,Preventive,22,36
2020-10-21 01:45:42.394239424,Corrective,21,23
2020-10-21 05:15:58.055805580,Routine,23,23
2020-10-21 08:46:13.717371736,Routine,4,18
2020-10-21 12:16:29.378937892,Corrective,7,33
2020-10-21 15:46:45.040504048,Routine,6,25
2020-10-21 19:17:00.702070208,Corrective,3,17
2020-10-21 22:47:16.363636364,Corrective,18,8
2020-10-22 02:17:32.025202520,Preventive,10,32
2020-10-22 05:47:47.686768676,Routine,19,42
2020-10-22 09:18:03.348334832,Corrective,20,1
2020-10-22 12:48:19.009900988,Routine,19,14
2020-10-22 16:18:34.671467144,Routine,14,7
2020-10-22 19:48:50.333033304,Preventive,10,36
2020-10-22 23:19:05.994599460,Preventive,21,28
2020-10-23 02:49:21.656165616,Routine,23,1
2020-10-23 06:19:37.317731772,Preventive,20,3
2020-10-23 09:49:52.979297928,Routine,3,22
2020-10-23 13:20:08.640864084,Corrective,20,22
2020-10-23 16:50:24.302430244,Corrective,14,47
2020-10-23 20:20:39.963996400,Routine,3,45
2020-10-23 23:50:55.625562556,Routine,4,34
2020-10-24 03:21:11.287128712,Routine,23,30
2020-10-24 06:51:26.948694868,Routine,17,45
2020-10-24 10:21:42.610261024,Routine,5,37
2020-10-24 13:51:58.271827180,Preventive,7,32
2020-10-24 17:22:13.933393340,Routine,3,39
2020-10-24 20:52:29.594959496,Corrective,19,7
2020-10-25 00:22:45.256525652,Preventive,16,33
2020-10-25 03:53:00.918091808,Routine,4,25
2020-10-25 07:23:16.579657964,Preventive,15,6
2020-10-25 10:53:32.241224120,Preventive,3,12
2020-10-25 14:23:47.902790280,Routine,5,31
2020-10-25 17:54:03.564356436,Routine,12,45
2020-10-25 21:24:19.225922592,Preventive,9,45
2020-10-26 00:54:34.887488748,Preventive,4,33
2020-10-26 04:24:50.549054904,Routine,11,17
2020-10-26 07:55:06.210621060,Routine,11,46
2020-10-26 11:25:21.872187216,Corrective,11,46
2020-10-26 14:55:37.533753376,Preventive,18,3
2020-10-26 18:25:53.195319532,Corrective,20,28
2020-10-26 21:56:08.856885688,Preventive,21,0
2020-10-27 01:26:24.518451844,Preventive,17,27
2020-10-27 04:56:40.180018000,Preventive,18,4
2020-10-27 08:26:55.841584156,Preventive,22,45
2020-10-27 11:57:11.503150316,Routine,8,21
2020-10-27 15:27:27.164716472,Preventive,8,25
2020-10-27 18:57:42.826282628,Preventive,1,36
2020-10-27 22:27:58.487848784,Routine,19,19
2020-10-28 01:58:14.149414940,Preventive,22,47
2020-10-28 05:28:29.810981096,Preventive,15,23
2020-10-28 08:58:45.472547252,Corrective,20,13
2020-10-28 12:29:01.134113412,Corrective,1,37
2020-10-28 15:59:16.795679568,Routine,21,5
2020-10-28 19:29:32.457245724,Preventive,4,11
2020-10-28 22:59:48.118811880,Routine,4,28
2020-10-29 02:30:03.780378036,Corrective,3,23
2020-10-29 06:00:19.441944192,Corrective,5,6
2020-10-29 09:30:35.103510352,Corrective,18,38
2020-10-29 13:00:50.765076508,Corrective,5,5
2020-10-29 16:31:06.426642664,Corrective,3,20
2020-10-29 20:01:22.088208820,Routine,14,44
2020-10-29 23:31:37.749774976,Corrective,9,13
2020-10-30 03:01:53.411341132,Routine,4,29
2020-10-30 06:32:09.072907288,Corrective,13,37
2020-10-30 10:02:24.734473448,Routine,10,6
2020-10-30 13:32:40.396039604,Preventive,1,18
2020-10-30 17:02:56.057605760,Preventive,17,39
2020-10-30 20:33:11.719171916,Routine,23,37
2020-10-31 00:03:27.380738072,Routine,20,14
2020-10-31 03:33:43.042304228,Preventive,8,13
2020-10-31 07:03:58.703870388,Preventive,2,43
2020-10-31 10:34:14.365436544,Corrective,12,43
2020-10-31 14:04:30.027002700,Routine,18,22
2020-10-31 17:34:45.688568856,Routine,4,45
2020-10-31 21:05:01.350135012,Routine,13,30
2020-11-01 00:35:17.011701168,Preventive,22,11
2020-11-01 04:05:32.673267324,Corrective,22,31
2020-11-01 07:35:48.334833484,Routine,17,24
2020-11-01 11:06:03.996399640,Preventive,2,14
2020-11-01 14:36:19.657965796,Routine,21,34
2020-11-01 18:06:35.319531952,Corrective,11,32
2020-11-01 21:36:50.981098108,Preventive,18,31
2020-11-02 01:07:06.642664264,Corrective,16,15
2020-11-02 04:37:22.304230424,Preventive,6,7
2020-11-02 08:07:37.965796580,Routine,21,16
2020-11-02 11:37:53.627362736,Preventive,18,26
2020-11-02 15:08:09.288928892,Preventive,2,21
2020-11-02 18:38:24.950495048,Routine,13,6
2020-11-02 22:08:40.612061204,Corrective,19,9
2020-11-03 01:38:56.273627360,Routine,17,23
2020-11-03 05:09:11.935193520,Preventive,19,47
2020-11-03 08:39:27.596759676,Routine,20,14
2020-11-03 12:09:43.258325832,Corrective,6,39
2020-11-03 15:39:58.919891988,Corrective,13,24
2020-11-03 19:10:14.581458144,Routine,9,21
2020-11-03 22:40:30.243024300,Preventive,18,17
2020-11-04 02:10:45.904590460,Corrective,3,8
2020-11-04 05:41:01.566156616,Corrective,4,11
2020-11-04 09:11:17.227722772,Corrective,18,38
2020-11-04 12:41:32.889288928,Corrective,6,25
2020-11-04 16:11:48.550855084,Preventive,2,15
2020-11-04 19:42:04.212421240,Preventive,19,18
2020-11-04 23:12:19.873987396,Corrective,22,18
2020-11-05 02:42:35.535553556,Routine,2,38
2020-11-05 06:12:51.197119712,Routine,1,37
2020-11-05 09:43:06.858685868,Routine,14,11
2020-11-05 13:13:22.520252024,Preventive,14,24
2020-11-05 16:43:38.181818180,Routine,16,20
2020-11-05 20:13:53.843384336,Preventive,7,11
2020-11-05 23:44:09.504950496,Corrective,9,2
2020-11-06 03:14:25.166516652,Routine,9,45
2020-11-06 06:44:40.828082808,Routine,5,42
2020-11-06 10:14:56.489648964,Corrective,14,4
2020-11-06 13:45:12.151215120,Corrective,13,37
2020-11-06 17:15:27.812781276,Preventive,9,28
2020-11-06 20:45:43.474347432,Preventive,4,32
2020-11-07 00:15:59.135913592,Routine,19,21
2020-11-07 03:46:14.797479748,Preventive,15,15
2020-11-07 07:16:30.459045904,Corrective,22,0
2020-11-07 10:46:46.120612060,Preventive,20,30
2020-11-07 14:17:01.782178216,Preventive,9,1
2020-11-07 17:47:17.443744372,Corrective,22,19
2020-11-07 21:17:33.105310532,Routine,3,10
2020-11-08 00:47:48.766876688,Preventive,19,23
2020-11-08 04:18:04.428442844,Corrective,4,34
2020-11-08 07:48:20.090009000,Preventive,4,29
2020-11-08 11:18:35.751575156,Preventive,12,34
2020-11-08 14:48:51.413141312,Preventive,18,36
2020-11-08 18:19:07.074707468,Corrective,12,39
2020-11-08 21:49:22.736273628,Routine,18,13
2020-11-09 01:19:38.397839784,Preventive,3,36
2020-11-09 04:49:54.059405940,Routine,13,32
2020-11-09 08:20:09.720972096,Routine,10,41
2020-11-09 11:50:25.382538252,Routine,12,33
2020-11-09 15:20:41.044104408,Routine,3,35
2020-11-09 18:50:56.705670568,Corrective,21,45
2020-11-09 22:21:12.367236724,Corrective,13,47
2020-11-10 01:51:28.028802880,Preventive,12,41
2020-11-10 05:21:43.690369036,Preventive,2,4
2020-11-10 08:51:59.351935192,Routine,7,38
2020-11-10 12:22:15.013501348,Routine,11,27
2020-11-10 15:52:30.675067504,Corrective,1,13
2020-11-10 19:22:46.336633664,Preventive,8,36
2020-11-10 22:53:01.998199820,Routine,11,6
2020-11-11 02:23:17.659765976,Corrective,6,20
2020-11-11 05:53:33.321332132,Preventive,8,29
2020-11-11 09:23:48.982898288,Routine,21,10
2020-11-11 12:54:04.644464444,Preventive,14,41
2020-11-11 16:24:20.306030604,Routine,15,45
2020-11-11 19:54:35.967596760,Preventive,22,6
2020-11-11 23:24:51.629162916,Corrective,9,14
2020-11-12 02:55:07.290729072,Corrective,7,25
2020-11-12 06:25:22.952295228,Routine,18,0
2020-11-12 09:55:38.613861384,Corrective,4,31
2020-11-12 13:25:54.275427540,Routine,15,25
2020-11-12 16:56:09.936993700,Corrective,23,37
2020-11-12 20:26:25.598559856,Routine,19,9
2020-11-12 23:56:41.260126012,Preventive,4,30
2020-11-13 03:26:56.921692168,Preventive,21,19
2020-11-13 06:57:12.583258324,Routine,18,27
2020-11-13 10:27:28.244824480,Preventive,16,14
2020-11-13 13:57:43.906390640,Corrective,6,26
2020-11-13 17:27:59.567956796,Corrective,12,28
2020-11-13 20:58:15.229522952,Preventive,9,8
2020-11-14 00:28:30.891089108,Corrective,21,39
2020-11-14 03:58:46.552655264,Preventive,18,35
2020-11-14 07:29:02.214221420,Corrective,6,0
2020-11-14 10:59:17.875787576,Corrective,2,36
2020-11-14 14:29:33.537353736,Preventive,9,42
2020-11-14 17:59:49.198919892,Routine,4,35
2020-11-14 21:30:04.860486048,Routine,3,15
2020-11-15 01:00:20.522052204,Corrective,11,9
2020-11-15 04:30:36.183618360,Corrective,4,41
2020-11-15 08:00:51.845184516,Corrective,12,31
2020-11-15 11:31:07.506750676,Corrective,9,22
2020-11-15 15:01:23.168316832,Routine,8,6
2020-11-15 18:31:38.829882988,Routine,17,31
2020-11-15 22:01:54.491449144,Corrective,15,10
2020-11-16 01:32:10.153015300,Preventive,10,20
2020-11-16 05:02:25.814581456,Preventive,13,3
2020-11-16 08:32:41.476147612,Preventive,18,34
2020-11-16 12:02:57.137713772,Preventive,21,26
2020-11-16 15:33:12.799279928,Routine,7,7
2020-11-16 19:03:28.460846084,Preventive,3,26
2020-11-16 22:33:44.122412240,Corrective,21,6
2020-11-17 02:03:59.783978396,Routine,16,8
2020-11-17 05:34:15.445544552,Corrective,16,17
2020-11-17 09:04:31.107110712,Corrective,16,3
2020-11-17 12:34:46.768676868,Corrective,5,11
2020-11-17 16:05:02.430243024,Corrective,9,10
2020-11-17 19:35:18.091809180,Corrective,3,26
2020-11-17 23:05:33.753375336,Preventive,16,13
2020-11-18 02:35:49.414941492,Corrective,6,0
2020-11-18 06:06:05.076507648,Preventive,23,10
2020-11-18 09:36:20.738073808,Routine,2,17
2020-11-18 13:06:36.399639964,Corrective,21,11
2020-11-18 16:36:52.061206120,Preventive,5,38
2020-11-18 20:07:07.722772276,Routine,20,17
2020-11-18 23:37:23.384338432,Preventive,22,26
